Date,carat,depth,table,price,x,y,z,cut,color,clarity
20-05-11,0.7,64.5,57,2964,5.59,5.55,3.59,Fair,E,VS1
23-05-11,0.75,61.7,56,2964,5.84,5.86,3.61,Ideal,E,SI1
24-05-11,0.9,65.7,59,2964,6.03,5.99,3.95,Fair,F,SI2
25-05-11,0.9,64.2,62,2964,6.08,6,3.88,Good,F,SI2
26-05-11,0.9,65.4,60,2964,6.02,5.93,3.91,Fair,J,VS1
27-05-11,0.9,62.1,62,2964,6.12,6.05,3.78,Premium,J,VS1
31-05-11,1,65.7,54,2964,6.24,6.16,4.07,Fair,G,SI1
01-06-11,1.5,65.6,54,2964,7.26,7.09,4.7,Fair,H,I1
02-06-11,1.05,61.4,58,2964,6.53,6.46,3.99,Premium,E,I1
03-06-11,0.9,64.6,58,2964,6.12,6.06,3.93,Fair,J,VS1
06-06-11,0.71,61.8,56,2965,5.68,5.72,3.52,Ideal,I,VS1
07-06-11,0.71,61.6,56,2965,5.71,5.75,3.53,Ideal,I,VS1
08-06-11,0.71,61.3,57,2965,5.73,5.76,3.52,Ideal,I,VS1
09-06-11,0.71,61.5,56,2965,5.72,5.76,3.52,Ideal,I,VS1
10-06-11,0.7,61.7,55,2965,5.7,5.73,3.53,Ideal,G,SI1
13-06-11,0.7,60.9,56,2965,5.73,5.79,3.51,Ideal,G,SI1
14-06-11,0.73,62.1,59,2966,5.68,5.73,3.54,Very Good,G,VS2
15-06-11,0.85,63.1,58,2966,6.02,6,3.79,Very Good,E,SI2
16-06-11,0.7,61.8,56,2966,5.69,5.73,3.53,Ideal,I,VVS1
17-06-11,0.75,61.2,55,2966,5.87,5.92,3.61,Ideal,F,SI1
20-06-11,0.82,60.9,57,2966,6.06,6.02,3.68,Ideal,F,SI2
21-06-11,0.7,61.3,56,2967,5.68,5.71,3.49,Very Good,E,VS1
22-06-11,0.7,61.5,56,2967,5.69,5.75,3.52,Very Good,E,VS1
23-06-11,0.86,62.6,56,2967,6.01,6.07,3.78,Very Good,G,SI2
24-06-11,0.79,62,56,2967,5.91,5.93,3.67,Ideal,H,VS2
27-06-11,0.31,60.8,61,558,4.43,4.39,2.68,Premium,E,SI2
28-06-11,0.31,61.2,61,558,4.37,4.36,2.67,Premium,E,SI2
29-06-11,0.31,61.4,55,558,4.39,4.37,2.69,Ideal,G,SI2
30-06-11,0.3,62,56,559,4.28,4.3,2.66,Very Good,H,VVS2
01-07-11,0.31,62.6,56,559,4.33,4.37,2.72,Very Good,G,VS2
05-07-11,0.31,61.4,55,559,4.38,4.41,2.69,Very Good,G,VS2
06-07-11,0.31,60.9,57,559,4.37,4.39,2.67,Very Good,G,VS2
07-07-11,0.24,62.4,56,559,3.97,3.99,2.48,Ideal,G,VVS1
08-07-11,0.24,62.1,56,559,3.97,4,2.47,Ideal,G,VVS1
11-07-11,0.24,62.2,56,559,4,4.04,2.5,Ideal,G,VVS1
12-07-11,0.24,62,55,559,4.01,4.03,2.49,Ideal,G,VVS1
13-07-11,0.24,62,56,559,3.97,4.01,2.47,Ideal,G,VVS1
14-07-11,0.32,61.9,55,559,4.4,4.43,2.73,Ideal,E,SI1
15-07-11,0.32,61,56,559,4.41,4.45,2.7,Ideal,E,SI1
18-07-11,0.24,61.7,56,559,3.99,4.01,2.47,Ideal,G,IF
19-07-11,0.24,60.8,58,559,4.01,4.05,2.44,Ideal,G,IF
20-07-11,0.24,61.8,55,559,3.99,4.02,2.47,Ideal,G,IF
21-07-11,0.24,61.6,57,559,3.99,4.02,2.46,Ideal,G,IF
22-07-11,0.24,61.3,57,559,4,4.03,2.46,Ideal,G,IF
25-07-11,0.32,62.3,55,559,4.39,4.41,2.74,Ideal,G,VS1
26-07-11,0.32,61.8,55,559,4.42,4.45,2.74,Ideal,G,VS1
27-07-11,0.25,62,56,560,4.05,4.08,2.52,Very Good,E,VVS2
28-07-11,0.25,61.5,56,560,4.06,4.08,2.5,Very Good,E,VVS1
29-07-11,0.25,61.5,56,560,4.04,4.06,2.48,Very Good,F,IF
01-08-11,0.27,60.4,58,560,4.18,4.2,2.53,Very Good,F,IF
02-08-11,0.32,61.6,54,560,4.4,4.43,2.72,Ideal,G,VS2
03-08-11,0.36,61.6,56,560,4.57,4.62,2.83,Ideal,F,SI1
04-08-11,0.41,61.7,55,561,4.77,4.8,2.95,Ideal,I,SI1
05-08-11,0.32,60.2,58,561,4.43,4.47,2.68,Premium,H,VS1
08-08-11,0.32,61.5,57,561,4.4,4.42,2.71,Ideal,H,VS1
09-08-11,0.75,60.2,60,2968,5.89,5.93,3.56,Very Good,E,SI1
10-08-11,0.92,59.2,60,2968,6.4,6.35,3.76,Premium,H,SI1
11-08-11,1.13,64.8,59,2968,6.52,6.42,4.19,Fair,H,I1
12-08-11,0.71,58.7,61,2968,5.88,5.85,3.44,Premium,D,VS2
15-08-11,1.06,61.5,57,2968,6.57,6.49,4.02,Premium,I,SI2
16-08-11,0.9,62.4,57,2968,6.16,6.13,3.84,Ideal,G,SI2
17-08-11,0.8,61.2,57,2969,6.02,6.07,3.7,Ideal,G,VS2
18-08-11,0.52,60.1,58,2970,5.23,5.18,3.13,Premium,E,VVS2
19-08-11,0.72,60.6,56,2970,5.84,5.87,3.55,Very Good,G,VS1
22-08-11,0.7,63.8,58,2970,5.58,5.61,3.57,Good,F,VS1
23-08-11,0.78,62.6,57,2970,5.91,5.85,3.68,Premium,E,VS2
24-08-11,0.78,61.6,56,2970,5.94,5.91,3.64,Ideal,H,VS2
25-08-11,1.04,59.9,64,2970,6.51,6.45,3.88,Good,I,SI2
26-08-11,0.91,64.9,57,2971,6.13,6.08,3.96,Fair,F,SI1
29-08-11,0.81,63.8,58,2972,5.85,5.97,3.77,Very Good,E,SI1
30-08-11,0.76,59.4,57,2972,5.99,6.03,3.57,Ideal,G,VS1
31-08-11,0.7,61.7,56,2972,5.64,5.71,3.5,Ideal,G,VS1
01-09-11,0.9,63.1,60,2972,6.14,6.09,3.86,Very Good,H,SI2
02-09-11,0.81,62.6,58,2972,5.96,5.9,3.71,Premium,H,VS1
06-09-11,0.9,63.3,59,2973,6.08,6.12,3.86,Very Good,J,SI2
07-09-11,0.75,62.3,57,2973,5.83,5.86,3.64,Ideal,G,VS1
08-09-11,0.77,60.6,56,2973,5.9,5.95,3.59,Ideal,D,SI2
09-09-11,0.7,60.5,56,2973,5.74,5.79,3.49,Ideal,E,VS1
12-09-11,0.81,59.5,60,2973,6.05,6.09,3.61,Very Good,E,SI1
13-09-11,0.7,59.8,62,2973,5.74,5.8,3.45,Good,E,VS1
14-09-11,0.82,62.6,57,2974,5.96,6.02,3.75,Ideal,F,SI1
15-09-11,0.57,61.8,54,2974,5.33,5.35,3.3,Ideal,F,IF
16-09-11,0.9,64.2,60,2974,6.05,6.02,3.87,Good,H,SI1
19-09-11,1,69.3,58,2974,5.96,5.87,4.1,Fair,D,SI2
20-09-11,0.71,59.5,57,2974,5.81,5.8,3.46,Ideal,G,VS2
21-09-11,0.7,62.1,57,2975,5.69,5.72,3.54,Very Good,F,VS1
22-09-11,0.7,62.2,58,2975,5.72,5.66,3.54,Premium,F,VVS2
23-09-11,0.82,63.3,56,2975,5.99,5.95,3.78,Very Good,E,SI2
26-09-11,0.8,62.8,54,2975,5.9,5.97,3.74,Ideal,F,SI1
27-09-11,0.83,61.6,59,2975,6.02,5.99,3.7,Premium,G,SI1
28-09-11,0.83,61.3,54,2975,6.1,6.06,3.73,Ideal,H,VS2
29-09-11,0.77,60.4,58,2975,6,5.88,3.59,Premium,E,SI1
30-09-11,0.79,62.5,57,2976,5.88,5.92,3.69,Ideal,F,SI1
03-10-11,0.72,61,56,2976,5.82,5.85,3.56,Ideal,E,SI1
04-10-11,0.91,63,54,2976,6.17,6.12,3.86,Ideal,I,SI2
05-10-11,0.71,60.8,58,2977,5.75,5.77,3.5,Very Good,G,VVS2
06-10-11,0.81,61.9,57,2977,5.98,6.01,3.71,Ideal,F,SI1
07-10-11,0.76,60.9,58,2977,5.9,5.85,3.58,Premium,D,VS2
10-10-11,0.54,61.6,55,2977,5.28,5.27,3.25,Ideal,F,VVS1
11-10-11,0.71,62.5,58,2978,5.7,5.73,3.57,Ideal,G,VVS2
12-10-11,0.7,61.3,54,2978,5.77,5.83,3.54,Ideal,E,VS1
13-10-11,0.8,61,55,2978,6,6.03,3.67,Ideal,E,SI2
14-10-11,0.76,62.1,56,2978,5.85,5.88,3.64,Ideal,E,SI2
17-10-11,0.72,59.9,59,2979,5.76,5.82,3.47,Ideal,H,VVS1
18-10-11,0.7,61.7,56,2979,5.74,5.71,3.53,Ideal,E,VS2
19-10-11,0.86,61.8,58,2980,6.12,6.15,3.79,Premium,F,SI2
20-10-11,0.7,61.5,57,2980,5.67,5.78,3.52,Ideal,E,VS2
21-10-11,0.7,61.3,61,2980,5.63,5.69,3.47,Good,D,SI1
24-10-11,0.64,58.6,61,2980,5.69,5.71,3.34,Good,F,IF
25-10-11,0.7,62.2,55,2981,5.67,5.71,3.54,Ideal,E,VS2
26-10-11,0.91,60.2,59,2981,6.29,6.24,3.77,Premium,I,SI2
27-10-11,0.91,61.6,57,2981,6.24,6.23,3.84,Ideal,I,SI2
28-10-11,0.9,58.7,63,2982,6.2,6.23,3.65,Good,E,SI2
31-10-11,0.71,61.7,57,2982,5.7,5.75,3.53,Ideal,G,VVS1
01-11-11,0.9,65.8,59,2982,6.03,5.98,3.95,Fair,E,SI2
02-11-11,0.71,59.5,57,2982,5.86,5.83,3.48,Ideal,E,VS2
03-11-11,0.71,60.8,63,2982,5.76,5.68,3.48,Very Good,G,VS1
04-11-11,0.71,62.6,58,2982,5.72,5.68,3.57,Premium,E,VS2
07-11-11,0.74,62.7,54,2984,5.8,5.77,3.63,Ideal,E,VS2
08-11-11,0.9,63.1,57,2984,6.12,6.06,3.84,Very Good,J,VS2
09-11-11,1,62.5,62,2984,6.42,6.35,3.99,Premium,G,I1
10-11-11,0.7,63.1,56,2985,5.62,5.69,3.57,Very Good,D,VS2
11-11-11,0.75,62.2,57,2985,5.82,5.86,3.63,Ideal,E,SI1
14-11-11,0.82,62.3,60,2985,5.97,5.94,3.71,Premium,H,VS1
15-11-11,0.77,62.8,58,2986,5.78,5.84,3.65,Very Good,G,VS1
16-11-11,0.8,61.9,54.1,2986,5.92,5.98,3.69,Ideal,I,VS1
17-11-11,0.82,61.6,57,2986,6,6.05,3.71,Ideal,I,VS1
18-11-11,0.84,62,56,2986,6.02,6.05,3.74,Ideal,G,SI2
21-11-11,0.7,61.3,59,2987,5.68,5.7,3.49,Ideal,G,VS1
22-11-11,0.74,61.5,56,2987,5.8,5.84,3.58,Ideal,D,SI1
23-11-11,0.77,61.7,58,2988,5.86,5.9,3.63,Premium,E,SI1
25-11-11,0.6,60.1,54,2988,5.5,5.58,3.33,Very Good,F,IF
28-11-11,1.03,63.2,58,2988,6.44,6.34,4.04,Very Good,G,I1
29-11-11,0.76,61.6,55,2988,5.92,5.89,3.64,Ideal,I,IF
30-11-11,0.72,62.1,54,2989,5.76,5.8,3.59,Ideal,F,VS2
01-12-11,0.83,61.3,58,2990,6.03,6,3.69,Premium,D,SI1
02-12-11,0.76,62.1,54,2990,5.88,5.94,3.67,Very Good,G,VS2
05-12-11,0.72,62.9,57,2990,5.68,5.73,3.59,Very Good,E,VS2
06-12-11,0.57,59.1,65,2990,5.34,5.43,3.18,Good,E,VVS1
07-12-11,0.75,60.6,55,2991,5.91,5.93,3.59,Ideal,G,VS2
08-12-11,0.7,60.3,60,2991,5.71,5.76,3.46,Ideal,D,VS2
09-12-11,0.7,62.8,56,2992,5.66,5.68,3.56,Very Good,E,VS2
12-12-11,0.75,62,55.1,2992,5.83,5.85,3.62,Ideal,H,VVS2
13-12-11,1.06,61,66,2992,6.54,6.35,3.93,Fair,J,SI2
14-12-11,0.69,61.5,60,2993,5.64,5.67,3.48,Very Good,F,VVS2
15-12-11,0.87,61,56,2993,6.15,6.19,3.77,Very Good,H,SI2
16-12-11,0.75,63.6,56,2993,5.73,5.75,3.65,Very Good,E,SI1
19-12-11,0.7,63,55,2993,5.65,5.69,3.57,Ideal,G,VVS2
20-12-11,0.7,62.4,55,2993,5.65,5.7,3.54,Ideal,F,VS1
21-12-11,0.75,61.1,57,2993,5.83,5.86,3.57,Ideal,E,SI1
22-12-11,0.72,61.1,59,2993,5.76,5.8,3.53,Ideal,D,SI1
23-12-11,1.01,65.1,57,2993,6.27,6.22,4.07,Fair,G,SI1
27-12-11,0.71,59.6,56,2994,5.84,5.88,3.49,Very Good,F,VS2
28-12-11,0.71,59.3,55,2994,5.88,5.95,3.51,Very Good,G,VS1
29-12-11,0.81,63.1,58,2994,5.88,5.84,3.7,Very Good,G,VS2
30-12-11,1.24,61.9,55,2994,6.92,6.85,4.26,Premium,J,I1
03-01-12,0.81,62,58,2994,5.95,5.92,3.68,Premium,G,VS2
04-01-12,0.81,61.7,58,2994,5.97,5.93,3.67,Premium,D,SI2
05-01-12,0.73,61.4,56,2995,5.78,5.82,3.56,Ideal,D,SI1
06-01-12,0.7,60.9,56,2995,5.76,5.8,3.52,Ideal,G,VS1
09-01-12,0.91,65.3,51,2996,6.05,5.98,3.93,Fair,F,SI2
10-01-12,0.88,63.3,55,2996,6.11,6.06,3.85,Very Good,I,VS1
11-01-12,0.77,61.4,56,2996,5.9,5.93,3.63,Ideal,D,SI1
12-01-12,0.74,61.9,55,2997,5.8,5.83,3.6,Ideal,I,VS2
13-01-12,0.72,61.1,56,2997,5.78,5.8,3.54,Ideal,H,SI1
17-01-12,0.7,62.8,57,2998,5.69,5.75,3.59,Ideal,D,VS2
18-01-12,0.72,61.4,56,2998,5.79,5.81,3.56,Ideal,H,VS1
19-01-12,0.7,61.6,57,2998,5.7,5.73,3.52,Ideal,F,VS1
20-01-12,1.01,66,56,2998,6.29,6.22,4.13,Fair,J,VVS2
23-01-12,0.85,57.7,67,2998,6.26,6.19,3.59,Fair,G,VS1
24-01-12,0.7,59.7,59,2999,5.82,5.78,3.46,Very Good,D,VS2
25-01-12,0.73,62.4,58.1,2999,5.71,5.75,3.58,Very Good,G,VS1
26-01-12,1.02,61.5,60,2999,6.4,6.34,3.92,Fair,H,I1
27-01-12,0.87,61.6,58,2999,6.14,6.1,3.77,Premium,F,SI2
30-01-12,0.71,61.9,56,2999,5.69,5.74,3.54,Ideal,F,SI1
31-01-12,0.7,60.6,60,2999,5.77,5.69,3.47,Premium,G,VVS2
01-02-12,0.74,62.7,58,2999,5.83,5.74,3.63,Premium,E,VS1
02-02-12,0.74,60.9,62,2999,5.83,5.8,3.54,Premium,E,VS1
03-02-12,0.7,60.2,61,2999,5.74,5.66,3.43,Premium,G,VVS2
06-02-12,0.77,62.5,56,3000,5.87,5.91,3.68,Ideal,E,SI1
07-02-12,0.93,63.6,61,3000,6.16,6.08,3.89,Good,J,VS2
08-02-12,0.9,60.6,60,3001,6.23,6.28,3.79,Premium,I,SI2
09-02-12,0.9,62.5,58,3001,6.1,6.15,3.83,Very Good,I,SI2
10-02-12,0.9,62,56,3001,6.16,6.2,3.83,Ideal,I,SI2
13-02-12,0.72,61.5,58,3001,5.74,5.78,3.54,Very Good,D,SI1
14-02-12,0.7,61.6,61,3001,5.66,5.61,3.47,Premium,D,VS1
15-02-12,0.7,63.6,60,3001,5.61,5.52,3.54,Good,D,VS1
16-02-12,0.7,63.4,59,3001,5.58,5.55,3.53,Very Good,D,VS1
17-02-12,0.6,62.1,56,3001,5.42,5.43,3.37,Ideal,G,VVS1
21-02-12,0.75,60.6,57,3002,5.86,5.89,3.56,Very Good,H,VVS2
22-02-12,0.83,62.1,58,3002,6.01,6.04,3.74,Very Good,E,SI1
23-02-12,0.77,60.4,58,3002,5.91,5.95,3.58,Very Good,E,SI2
24-02-12,0.71,62.1,60,3002,5.68,5.72,3.54,Premium,D,VS2
27-02-12,0.89,63.3,59,3002,6.04,6.09,3.84,Good,H,SI2
28-02-12,0.72,63.8,58,3002,5.68,5.63,3.61,Good,F,VS1
29-02-12,0.72,61.6,55,3002,5.78,5.77,3.56,Ideal,G,VVS2
01-03-12,0.8,60.6,59,3002,6.02,5.97,3.63,Premium,G,VS2
02-03-12,0.73,58.6,66,3002,5.92,5.88,3.46,Fair,F,VS1
05-03-12,0.76,61.5,56,3003,5.89,5.91,3.63,Ideal,E,SI1
06-03-12,1.01,64.6,56,3003,6.31,6.24,4.05,Fair,D,SI2
07-03-12,0.65,59.9,58,3003,5.69,5.63,3.39,Premium,D,VVS2
08-03-12,0.81,61.9,58,3004,5.99,5.96,3.7,Premium,F,SI1
09-03-12,0.81,61.8,55,3004,6.04,6,3.72,Ideal,F,SI1
12-03-12,0.7,61.7,55,3004,5.69,5.72,3.52,Ideal,H,VS1
13-03-12,0.61,61.3,54,3004,5.53,5.5,3.38,Ideal,E,VS1
14-03-12,0.78,60.6,57,3004,5.95,5.97,3.61,Ideal,G,SI1
15-03-12,0.72,62.3,56,3004,5.77,5.79,3.6,Ideal,F,SI1
16-03-12,0.92,60.2,61,3004,6.32,6.27,3.79,Premium,D,SI2
19-03-12,0.75,61.1,59,3005,5.85,5.9,3.59,Very Good,E,SI1
20-03-12,0.55,61.2,54,3005,5.3,5.35,3.26,Ideal,F,VVS1
21-03-12,0.8,63,57,3005,5.89,5.95,3.73,Very Good,H,SI1
22-03-12,0.72,60.4,56,3005,5.8,5.86,3.52,Ideal,I,VS1
23-03-12,0.73,61.6,57,3005,5.81,5.78,3.57,Ideal,H,VVS1
26-03-12,0.91,63.4,58,3006,6.08,6.12,3.87,Very Good,I,SI2
27-03-12,0.91,62.8,59,3006,6.09,6.14,3.84,Very Good,G,SI2
28-03-12,0.71,61.1,58,3006,5.8,5.76,3.53,Premium,E,VS1
29-03-12,0.71,63.2,60,3006,5.63,5.6,3.55,Very Good,E,VS1
30-03-12,0.55,60.3,59,3006,5.34,5.3,3.21,Premium,D,VVS1
02-04-12,0.71,60.7,57,3007,5.76,5.8,3.51,Ideal,I,VVS2
03-04-12,0.71,60.4,57,3007,5.78,5.81,3.5,Ideal,I,VVS2
04-04-12,0.7,62.7,53,3007,5.65,5.61,3.53,Premium,E,VVS2
05-04-12,0.71,61.3,55,3007,5.73,5.79,3.53,Ideal,G,SI1
09-04-12,0.71,61.6,55,3007,5.72,5.78,3.54,Ideal,G,SI1
10-04-12,0.71,61.9,56,3007,5.73,5.76,3.55,Ideal,G,SI1
11-04-12,0.71,61.6,57,3007,5.73,5.76,3.54,Ideal,G,SI1
12-04-12,0.71,61.4,56,3007,5.72,5.77,3.53,Ideal,G,SI1
13-04-12,0.76,61.2,57,3007,5.88,5.91,3.61,Ideal,D,SI1
16-04-12,0.91,63.1,60,3007,6.13,6.1,3.86,Very Good,F,SI1
17-04-12,0.7,60.4,58,3008,5.71,5.78,3.47,Very Good,D,VS1
18-04-12,0.61,61.2,56,3008,5.46,5.48,3.35,Ideal,G,VVS1
19-04-12,0.7,61.3,57,3008,5.7,5.76,3.51,Ideal,F,VS2
20-04-12,0.82,62.5,59,3008,5.96,5.94,3.72,Premium,H,VS1
23-04-12,0.71,63.7,58,3009,5.63,5.68,3.6,Very Good,E,VS1
24-04-12,0.71,62.1,57,3009,5.67,5.69,3.53,Very Good,E,VS1
25-04-12,0.71,63.4,58,3009,5.64,5.68,3.59,Very Good,E,VS1
26-04-12,0.74,61.3,58,3009,5.8,5.84,3.57,Very Good,E,SI1
27-04-12,0.83,62.1,57,3010,6,6.02,3.73,Ideal,F,SI1
30-04-12,0.83,62.1,58,3010,5.98,6.06,3.74,Very Good,F,SI1
01-05-12,0.8,60.7,59,3010,5.98,6.02,3.64,Ideal,I,VS1
02-05-12,0.8,62.2,57,3011,5.89,5.85,3.65,Ideal,D,SI1
03-05-12,0.73,60.7,55,3011,5.87,5.89,3.57,Very Good,G,VS1
04-05-12,1,62.5,62,3011,6.42,6.35,3.99,Very Good,G,I1
07-05-12,1.2,64.9,59,3011,6.61,6.54,4.27,Fair,J,I1
08-05-12,1.2,62.2,66,3011,6.77,6.7,4.2,Fair,I,I1
09-05-12,1.2,66.2,55,3011,6.61,6.51,4.34,Fair,I,I1
10-05-12,0.61,62,54,3011,5.43,5.47,3.38,Ideal,E,VVS2
11-05-12,0.7,61.9,55,3011,5.7,5.74,3.54,Ideal,F,VS2
14-05-12,0.7,61.8,57,3011,5.67,5.75,3.53,Ideal,F,VS2
15-05-12,0.7,62.7,55,3011,5.66,5.69,3.56,Ideal,F,VS2
16-05-12,0.7,61.4,58,3011,5.7,5.73,3.51,Ideal,F,VS2
17-05-12,0.77,62.3,55,3011,5.9,5.85,3.66,Ideal,D,SI2
18-05-12,0.75,61.9,55,3011,5.82,5.85,3.61,Ideal,H,SI1
21-05-12,0.75,61.9,56,3011,5.81,5.85,3.61,Ideal,H,SI1
22-05-12,1,55.4,62,3011,6.63,6.59,3.66,Fair,E,SI2
23-05-12,0.78,61.3,60,3012,5.89,5.96,3.63,Very Good,G,VS2
24-05-12,0.82,62.2,57,3012,6,5.97,3.72,Ideal,E,SI2
25-05-12,0.72,61.7,56,3012,5.74,5.78,3.55,Ideal,G,VS2
29-05-12,0.72,61,57,3012,5.77,5.8,3.53,Ideal,E,SI1
30-05-12,0.72,60.3,55,3012,5.85,5.89,3.54,Ideal,E,SI1
31-05-12,0.8,63.9,56,3013,5.84,5.87,3.74,Very Good,F,SI1
01-06-12,0.75,61.6,58,3013,5.84,5.89,3.61,Premium,F,VS2
04-06-12,0.71,62.1,53,3013,5.7,5.77,3.56,Very Good,F,VS1
05-06-12,0.71,61.1,57,3013,5.76,5.82,3.54,Ideal,F,VS1
06-06-12,0.81,61.8,56,3013,6,5.97,3.7,Ideal,E,SI2
07-06-12,0.81,60.1,57,3013,6.07,6.1,3.66,Ideal,E,SI2
08-06-12,0.9,62.2,60,3013,6.08,6.05,3.77,Premium,D,SI1
11-06-12,0.78,62.7,55,3014,5.9,5.87,3.69,Ideal,E,SI1
12-06-12,0.71,61.8,56,3014,5.7,5.75,3.54,Ideal,H,VVS1
13-06-12,0.73,60.8,59,3014,5.8,5.85,3.54,Very Good,D,SI1
14-06-12,1.01,61.1,61,3014,6.49,6.35,3.92,Premium,G,I1
15-06-12,0.9,63.7,62,3014,6.07,6.01,3.85,Good,G,SI2
18-06-12,0.84,62.8,57,3015,6,6.04,3.78,Very Good,G,SI2
19-06-12,0.91,58.6,63,3015,6.32,6.38,3.72,Very Good,E,SI2
20-06-12,0.78,61.7,55,3015,5.9,5.94,3.65,Ideal,H,VVS2
21-06-12,0.81,61,56,3015,5.99,6.05,3.67,Ideal,E,SI2
22-06-12,0.72,62.1,59,3016,5.7,5.73,3.55,Very Good,D,VS2
25-06-12,0.7,61.8,58,3016,5.71,5.75,3.54,Premium,E,VS1
26-06-12,0.7,62.7,57,3016,5.65,5.7,3.56,Ideal,E,VS1
27-06-12,0.9,64.2,62,3016,6,6.08,3.88,Good,F,SI2
28-06-12,0.76,61.9,55,3016,5.85,5.88,3.64,Ideal,H,VS2
29-06-12,0.96,62.8,60,3016,6.3,6.24,3.94,Premium,E,SI2
02-07-12,0.9,62.8,55,3016,6.18,6.11,3.86,Ideal,H,SI2
03-07-12,0.7,60.1,60,3017,5.73,5.76,3.45,Very Good,G,VS1
05-07-12,0.71,61.8,60,3017,5.66,5.7,3.51,Very Good,F,VS1
06-07-12,1.12,60.3,60,3017,6.75,6.69,4.05,Premium,G,I1
09-07-12,0.7,61.1,56,3017,5.72,5.74,3.5,Ideal,G,VS1
10-07-12,0.5,62.4,64,3017,5.03,5.06,3.14,Good,D,VVS2
11-07-12,1.12,61.2,63,3017,6.68,6.59,4.05,Very Good,G,I1
12-07-12,0.7,63.2,58,3018,5.58,5.62,3.54,Good,F,VVS1
13-07-12,1.03,60.8,57,3018,6.51,6.55,3.97,Very Good,G,I1
16-07-12,0.7,62.5,59,3018,5.68,5.61,3.53,Premium,F,VVS2
17-07-12,0.71,62.6,56,3018,5.7,5.65,3.55,Ideal,F,VVS2
18-07-12,0.72,61.2,57,3018,5.79,5.77,3.54,Ideal,H,VS2
19-07-12,0.7,60.2,61,3018,5.71,5.75,3.45,Good,E,VS1
20-07-12,1.02,63.3,56,3018,6.38,6.31,4.02,Very Good,F,SI2
23-07-12,0.77,62.4,59,3018,5.85,5.81,3.64,Premium,F,VS2
24-07-12,0.7,62.2,56,3018,5.72,5.63,3.53,Premium,F,VVS2
25-07-12,0.93,61.4,56,3019,6.27,6.23,3.84,Premium,G,SI2
26-07-12,0.78,60.4,57,3019,6.02,5.97,3.62,Premium,D,SI1
27-07-12,0.71,60.4,53,3020,5.81,5.85,3.52,Ideal,D,VS2
30-07-12,0.73,61.3,56,3023,5.78,5.84,3.56,Very Good,F,SI1
31-07-12,0.65,62.1,57,3023,5.55,5.6,3.46,Ideal,E,VVS2
01-08-12,0.85,61.6,55,3023,6.09,6.11,3.76,Ideal,G,SI1
02-08-12,0.9,63.1,60,3024,6.09,6.14,3.86,Good,H,SI2
03-08-12,0.9,63.1,55,3024,6.08,6.13,3.85,Good,H,SI2
06-08-12,0.75,62.1,57,3024,5.9,5.79,3.63,Premium,E,VS2
07-08-12,0.9,63.1,59,3024,6.09,6.05,3.83,Very Good,J,VS2
08-08-12,0.9,63.9,58,3024,6.15,6.08,3.91,Good,J,VS2
09-08-12,0.72,60.4,61,3024,5.79,5.76,3.49,Premium,E,VS2
10-08-12,0.9,65.6,57,3024,6.04,6.01,3.95,Fair,H,SI1
13-08-12,0.72,62.5,59,3024,5.73,5.7,3.57,Premium,E,VS2
14-08-12,0.75,63.6,58,3024,5.77,5.65,3.63,Good,D,SI1
15-08-12,0.75,61.7,60,3024,5.84,5.8,3.59,Premium,E,SI1
16-08-12,0.72,60.1,63,3024,5.86,5.82,3.51,Very Good,G,VS1
17-08-12,0.75,59.2,58,3024,5.96,5.93,3.52,Premium,D,SI1
20-08-12,0.65,57.7,60,3025,5.69,5.74,3.3,Very Good,D,VVS2
21-08-12,0.7,61.8,55,3026,5.69,5.74,3.53,Very Good,G,VS2
22-08-12,0.59,61.8,57,3026,5.35,5.4,3.32,Ideal,E,VVS2
23-08-12,0.71,62.3,56,3026,5.7,5.73,3.56,Ideal,E,VS2
24-08-12,0.83,61.3,54,3027,6.06,6.1,3.73,Ideal,H,VS2
27-08-12,1.02,66.8,55,3027,6.25,6.18,4.15,Fair,J,SI1
28-08-12,1,64.9,57,3027,6.29,6.2,4.05,Fair,G,SI2
29-08-12,1.02,61.7,58,3027,6.46,6.41,3.97,Premium,G,SI2
30-08-12,0.77,57.9,61,3027,6.07,6.01,3.5,Good,H,VVS2
31-08-12,0.7,58.5,60,3028,5.82,5.94,3.44,Very Good,F,VVS2
04-09-12,0.8,62.1,54,3030,5.96,5.99,3.71,Ideal,H,VS2
05-09-12,0.74,61.6,55,3030,5.79,5.83,3.58,Ideal,H,VS1
06-09-12,0.77,66.8,57,3031,5.66,5.76,3.82,Fair,F,VS1
07-09-12,0.72,58.9,58,3032,5.93,5.85,3.47,Premium,G,VS1
10-09-12,1.01,63.8,57,3032,6.4,6.33,4.06,Good,E,I1
11-09-12,1.01,63.5,55,3032,6.32,6.27,4,Very Good,H,SI2
12-09-12,0.55,61.2,54,3032,5.35,5.3,3.26,Ideal,F,VVS1
13-09-12,0.71,63,57,3033,5.67,5.7,3.58,Very Good,D,VS2
14-09-12,0.73,61.6,57,3033,5.76,5.79,3.56,Ideal,G,VS1
17-09-12,0.76,62.5,57,3033,5.8,5.82,3.63,Ideal,E,SI1
18-09-12,0.52,61.1,57,3033,5.17,5.21,3.17,Ideal,E,IF
19-09-12,0.7,64.1,59,3033,5.56,5.49,3.54,Good,D,VS2
20-09-12,0.7,63.2,60,3033,5.61,5.56,3.53,Very Good,D,VS2
